Family,Ju_E1_D_1,Ju_E1_D_2,Ju_E1_D_3,Ap_E1_D_3,Au_E1_D_1,Au_E1_D_3,Ap_E1_D_2,Ap_E1_D_1,Au_E1_D_2,Ap_E2_D_2,Au_E2_D_3,Au_E2_D_1,Ap_E2_D_1,Ju_E2_D_2,Ju_E2_D_1,Ap_E2_D_3,Au_E2_D_2,Ju_E2_D_3,Au_E3_D_3,Au_E3_D_1,Ap_E3_D_1,Ap_E3_D_2,Ju_E3_D_2,Au_E3_D_2,Ju_E3_D_1,Ap_E3_D_3,Ju_E3_D_3,Ju_E4_D_3,Au_E4_D_2,Au_E4_D_1,Ju_E4_D_1,Ap_E4_D_1,Au_E4_D_3,Ap_E4_D_2,Ju_E4_D_2,Ap_E4_D_3,Ju_E1_W_3,Au_E1_W_3,Ap_E1_W_3,Au_E1_W_2,Ap_E1_W_1,Ap_E1_W_2,Ju_E1_W_1,Ju_E1_W_2,Au_E1_W_1,Ap_E2_W_1,Au_E2_W_3,Au_E2_W_2,Au_E2_W_1,Ap_E2_W_3,Ju_E2_W_2,Ap_E2_W_2,Ju_E2_W_3,Ju_E2_W_1,Ju_E3_W_2,Ap_E3_W_2,Ap_E3_W_3,Au_E3_W_2,Ap_E3_W_1,Au_E3_W_1,Ju_E3_W_3,Ju_E3_W_1,Au_E3_W_3,Ap_E4_W_3,Ju_E4_W_1,Au_E4_W_1,Au_E4_W_2,Ju_E4_W_3,Au_E4_W_3,Ap_E4_W_1,Ju_E4_W_2,Ap_E4_W_2
GH13_41,2.740188065,1.502907754,1.445155119,0,0.35738509,0.37343438,1.348349169,0.951390923,0.246526037,1.56489371,0.422189279,2.681160571,1.157060423,1.147573993,0.219170326,3.004599344,4.58380511,0.602104636,1.130399209,0.92701149,0.146173928,0.34615813,0.359594201,0.818747577,0.274226937,2.072565656,1.057574202,1.015342233,2.359047214,0.909757206,1.302468775,0.112384457,1.685721711,0.805643594,0.794380443,1.870611182,5.523374256,5.004667249,13.43216539,9.464343826,7.567373813,13.01295068,6.679151441,12.86994724,5.964251515,4.457696319,4.029164343,3.809822624,2.636271716,5.193731514,2.346499766,4.066633776,2.365467379,2.367497247,8.921629158,4.071660592,2.96515668,4.368586554,5.163279711,4.262956731,4.659338411,9.672559719,3.789114158,2.030691729,10.82357662,3.543188782,3.092523208,5.451016934,9.903971647,1.344076421,11.73089684,3.00902191
PL7,1.33871518,2.757737434,2.522375744,0,0.073357992,0.536799333,0.732821289,2.089225858,0.56365266,4.257193342,8.199460467,3.733652818,4.378564204,6.356964887,5.719552859,5.105955107,5.441257508,4.682546273,7.45533465,7.42404643,13.34593405,12.02100207,9.939446593,11.98419528,13.24316882,10.23267087,9.375782464,1.732991573,0.695489148,2.874627648,2.321016177,2.603240877,2.215990495,4.676789794,3.004852431,3.185468533,0,0.312715082,0,0,0,0,0.21796414,0.545816819,0,0.429415063,0.41260807,0.265953921,0.385656876,0,1.255337462,0.225858697,0.339059617,0.36804032,1.830503027,1.239054101,1.782290514,0.901777666,0.742112423,3.161475145,0.673110248,0.993346843,3.518201038,0.941276427,0.414324187,0.76026918,4.377940384,1.065547686,0.536154051,8.110081758,0.236799677,10.63101647
GH5_36,1.34613117,0.987532935,0.791471814,1.361770562,0.615444973,0.84635974,0.047530833,0.472593643,0.73262561,1.156743967,2.716083918,3.487185721,2.135257436,3.327355355,1.700127108,2.36078553,4.348312773,2.494729329,0.686696247,0.814416014,0.44690529,1.725677284,1.711538385,0.404034724,1.486261788,0.474838007,0.47828468,0.661604721,0.12105536,0,0.711326706,0.463995844,0.231278441,0.475325098,1.168532494,2.890038321,15.50557444,6.617911474,9.136125809,7.704720793,6.196718798,5.801207985,8.470739407,13.15837641,5.420416664,5.022545125,9.130204094,10.5959237,8.309136168,9.564930296,5.361598025,6.810407774,5.173788616,7.228520102,1.744282464,1.989135193,1.576705026,1.169845616,3.873046189,1.662198514,2.200395187,4.658033353,1.547418853,0.64666823,4.888206736,3.079517413,3.256075079,6.051221094,5.86941718,2.259932029,4.391352712,5.122319984
GH66,1.806246623,0.953125061,2.851844312,4.339690582,5.228605254,2.784035096,9.939370479,3.412545363,3.191386612,1.810698567,0.852288811,2.0294862,2.179414906,4.286361824,0.964790827,0.925042713,0.685285028,2.29976005,2.413229244,1.063127369,0.699610727,0.711657468,0.168286446,1.266919614,3.425589407,0.925376031,1.07420676,1.993871339,1.232373205,0.961288571,1.805158827,1.965449221,1.483355919,1.001330376,0.954160314,1.583863481,15.77438411,11.75932935,8.947539367,12.20405142,4.273704308,7.845668955,12.85599896,8.104454571,13.371775,2.801096517,3.619741308,3.352014389,2.545751867,2.062974025,6.239859201,2.483363505,4.13269881,8.950258999,0.222325929,0.087149489,0.132602847,1.428618502,0,0.223633139,0.103274498,0.145774605,0,0,1.560024408,0.955380508,1.39602676,0.239503071,3.8957769,0,4.239417944,0.601370327
GH5_29,5.790184912,1.597828739,2.820761589,3.269113833,3.277410634,2.005373932,4.031429044,4.209344272,3.987676338,5.266739372,5.630721004,5.459184779,5.461195062,4.192096004,2.942552923,5.810992146,6.242453731,8.509987585,2.575163964,2.261779574,2.702721573,2.487166333,2.944971065,4.476573127,1.992857151,3.335074558,2.380107823,3.461105299,4.388254353,2.458190816,5.101950971,3.437447249,2.565015646,2.934090436,5.170784439,3.978333861,0.312646187,1.28448461,1.304176733,2.862102461,0.727086587,0.665047855,0.877979591,0.877264195,1.282246961,1.814043398,1.426517501,2.149739308,3.163912559,3.069305708,1.277179844,3.395932939,2.352722709,1.90571507,2.33600513,1.940134623,1.995794385,2.071859313,2.464660103,1.301149716,3.603330931,2.539458787,1.401272717,0.939044644,2.601529451,4.67029144,2.535350054,3.616448256,1.332532806,4.437669996,2.51323863,5.731783124
GH156,2.681799066,2.478126534,2.870707838,7.348565595,8.011710144,2.387779802,3.06167409,4.40967499,2.688757175,2.125131682,2.673673065,3.29672971,1.548352121,1.949870788,1.10530244,1.333431089,4.199285228,1.372092042,2.162885493,0.891416907,2.109145979,1.111994142,0.713201201,1.538339349,0.178543438,1.180234343,0.269071629,1.734389808,3.27177225,2.571449257,4.318911442,2.41187252,2.670068164,5.242739352,2.840649163,1.577001268,8.443566819,11.16504035,4.129795636,7.0892102,5.063472654,7.18369495,18.98002143,7.164147287,7.368883402,2.492879735,1.183923601,2.846935058,1.865932826,1.739204559,2.780830899,2.546503644,2.662824625,2.949064399,1.987376335,1.695843566,0.645429736,0.940951624,0.840607479,0.798182313,0.459047045,1.394323358,1.600534249,4.75395487,4.679159943,1.593015881,0.711932256,4.00096893,6.707529266,0.520877033,3.718488092,1.624712619
GH104,0.550207022,0.927801852,1.338346222,0.807226324,0.865552632,0.493825031,1.029283569,1.480020395,1.170604227,1.581187095,0.487296829,1.205095643,0.369097935,3.731234113,1.880127256,1.187496292,2.41311668,0.343480705,6.516902662,0.552471611,1.800076614,0.808641481,2.00235449,1.220211702,0,1.61179403,1.061630372,1.664256856,0.749958358,1.537390023,0.224522009,2.181137384,1.462543842,1.841479161,2.256480211,0.370768398,11.44874243,9.214919367,27.1519841,2.162444994,12.57788941,22.11143118,12.96121215,7.30112104,4.451663616,0.612828647,1.126744702,1.617825567,1.087720434,0.899555063,2.861054065,0.778127282,2.082911452,2.244054755,1.191483246,1.554688298,1.942829613,4.781812768,1.420550001,1.345516517,4.354705504,0.562487081,1.172592443,14.52878879,2.14988244,4.572469483,2.493340549,0.521904941,0.732991129,4.219146396,4.213839283,3.056106534
GH13_7,4.914662717,5.82924117,2.273545267,2.985252286,4.314931812,5.160693106,5.566760554,4.407353586,3.583812665,0.504466823,0.99225215,1.32357871,0.505131531,0.08893813,0.742034876,0.194488404,0.321820063,0.404685392,3.946539685,2.815399427,1.662918371,0.524047953,0.480925658,0.112931132,0.277295241,0.834236209,0,2.509532346,2.240761481,3.396802856,1.423584712,2.325414237,0.780807491,1.954177244,2.10610909,4.062393719,5.395138181,4.930165931,7.088390012,2.430920743,5.228422139,3.544400452,3.704315484,1.917440885,8.391746096,5.0483643,5.50071221,9.111497813,6.246991808,4.8255776,13.17929839,4.67743558,4.987006867,5.206508382,3.406549271,2.844112456,4.676148308,2.842863256,3.499657942,2.252059499,3.518728736,3.299101736,3.074405714,2.821258611,2.640647113,1.658915214,3.648192481,4.77339469,8.151473937,5.455808019,1.797572192,5.085687309
GH64,1.080333678,3.364804717,5.874985181,1.688093342,1.058520034,4.147305988,5.414595238,3.192379244,2.186710217,5.328026438,5.77822535,4.816091643,4.912672927,7.08269203,8.740438415,2.951582644,9.285958385,5.402166001,5.531268502,2.642082573,7.161593167,3.378571149,8.906139801,2.338803685,6.258172867,3.474086515,5.047887294,2.744535105,0.781752355,3.526988165,2.470770408,3.934777681,1.744351274,1.360445288,2.505982175,2.54114578,1.505427812,2.454397616,0.772759011,1.456287902,0.872351085,2.327061345,2.152601138,1.189460314,1.661681883,0.677259071,0.840025387,0.415859478,0.791171831,0.204067949,0.3149822,0.047931778,0.265132506,0.691743783,1.941066292,4.338553601,4.38054416,5.413268885,5.730710398,3.113901223,4.36867225,3.479584242,10.89184954,2.012089396,1.026976871,2.365423646,2.479026242,0.252560865,0.359207678,2.007609963,0,1.066702299
CBM37,1.633103447,0.961136647,1.822667544,0.408246144,2.750214402,1.348057534,0.717840052,2.781730077,1.673573316,2.609432173,1.553609174,1.311734561,1.065195837,1.082673675,0.812946073,0.60072873,0,1.796868347,3.435389515,2.721328579,2.074606637,2.072841778,0.813755017,0.869880473,6.936743461,0.957747468,1.483231895,1.634599898,2.40587189,1.429488342,2.38396323,1.050296847,0.999449719,1.682562405,1.799370463,3.121828515,6.225325196,6.310544519,6.875092581,6.495358561,5.065689952,4.367947356,3.839923236,3.853655862,6.720374886,1.55446519,1.591939415,2.942386468,1.864189651,1.025661044,1.993490417,1.181412549,0.88425296,2.101674537,2.364641576,2.136414971,1.921332593,4.385473108,1.923556349,2.679731706,4.066901011,4.381021454,4.900634064,2.991405908,3.858469892,3.964660896,3.533951463,2.221570222,16.38918971,4.396152406,4.118030503,2.910849399
GH43_4,0.977119021,1.016136649,0.639296065,1.273454554,1.542210905,1.884462381,1.510540857,1.454248828,1.631398563,1.084028919,2.835358997,1.503979016,1.236406575,3.304850395,3.333766529,0.405728202,0.827277563,1.092487461,2.178103813,1.283182377,4.125288509,1.680614323,1.191898276,2.212098018,0.306389356,0.631855081,1.306482876,0.676112937,2.303293275,1.314755253,0.704127813,1.329968347,1.043967231,0.605701648,2.328566899,0.513250291,6.746420238,13.21419015,5.551726179,35.81478152,4.156453916,7.265614995,5.47237145,1.929410394,26.30288624,1.980254797,3.892492041,0.782899295,2.657307878,0.823430084,3.806497347,2.243342064,3.224085098,8.17121761,0.287209503,0.917398053,0.816348537,2.19094672,0.526454669,1.227589829,0.414432564,0.143565899,2.252048166,0.537150533,2.094653347,1.281301672,0.578576531,0.578110618,0.896217435,0.790083897,4.423893547,0.249875627
GT23,2.534120143,1.543267318,1.254552365,4.92401076,6.430028326,1.604733912,2.550692193,1.828359322,1.533367685,2.78950006,1.06719017,1.562302815,3.50095348,3.530376812,3.595676809,3.76059084,1.857440223,3.487821873,5.102424817,3.962831307,3.099622426,5.472977114,3.235969448,5.343098507,3.185445825,5.264301065,3.445984943,1.72780211,2.492770747,2.092562606,3.333098762,1.361693215,2.682602495,4.563340169,2.240600637,2.75993233,1.381160478,3.78652235,5.957962784,7.149475855,3.694047069,3.927723487,1.615511163,0.705507474,4.399083441,2.416712792,2.301245992,3.645023226,2.160783459,1.910633688,2.897578825,1.918748551,2.024657029,2.397898761,1.365083941,0.966059248,0.79306976,1.980105613,0.279623108,1.000123887,1.848533743,0.431833934,0.995438138,1.610884319,0.480765363,2.776600482,4.056921293,0.716603354,1.518364267,3.747572306,1.576304584,2.666302947
GH30_5,1.499547852,1.790216635,1.302006715,0.797850352,2.045767454,2.810732436,2.19442991,1.831561026,3.718080897,1.781866753,5.039677651,0.389108264,0.955954553,5.322707872,7.841168572,1.632375467,2.600694,3.398479268,6.502541185,3.743003404,3.113186536,1.742979796,1.948654144,2.93635504,2.063799366,1.634595939,7.650679395,2.73258703,1.183487476,1.78756087,4.501307399,1.771707675,0.677112999,2.055103021,2.518158761,0.716844388,4.841717396,7.670705327,1.645385484,5.766111391,1.295422691,2.191345732,4.814376325,2.005222231,3.456175514,2.811385087,3.566328701,2.90094877,2.550348132,3.798459489,2.925064644,2.62826702,1.715251116,3.086688054,0.316852791,0.771827816,0.265865304,3.754165081,3.088713396,1.611001309,1.015558171,0.555569238,3.188685205,1.895333683,4.959764102,1.985066104,1.734726285,4.149547832,8.375905501,1.481548187,4.94459574,0.705887696
GH5_28,1.103103175,3.165615489,1.85160628,1.883471804,1.124713101,1.754321938,1.143566965,1.078137349,0.280510253,4.313884482,5.508144443,6.400550917,6.029221319,4.266008053,3.890403247,6.125414327,5.008613528,4.22456674,2.675229397,2.05767303,7.174437103,3.742622772,1.946007711,5.757523119,3.118972766,4.620839547,3.106084333,4.317685216,4.001383222,3.138244457,4.160637285,4.604292627,5.057601461,3.007506217,4.930035749,3.054142476,1.384274529,2.009365856,2.159378,1.995119998,1.069008266,0.743008734,0.878199003,2.567774319,2.825279048,1.04764841,1.463043645,0.97285295,0.760945856,0.52317342,0.827660763,0.186265408,0.565391116,0.549490581,1.395167814,1.399704816,3.01017811,2.814431985,2.990161703,2.877644267,3.360594157,1.707301041,2.323199526,1.292568321,1.298090754,1.540668431,1.47797443,2.089114332,2.609606012,2.037228331,2.334077481,0.98151222
CBM23,0.810745618,0.927890201,0.505627484,0.692094157,0.83280541,1.848064936,0.245959284,0.276323239,1.12356163,1.118260046,2.319895362,8.43941473,1.628525295,2.969262902,4.680738502,2.840914786,3.056660904,3.898415546,0.649599348,0.522216767,3.5779649,2.066014394,4.053244566,1.69882436,2.171597159,0.81277734,1.631007853,2.217990461,0.854024463,0.680474385,1.048883099,1.535866657,0.997944784,1.347087631,2.949625796,1.844332194,8.797693529,5.732547078,7.921585255,7.814296699,5.802073747,7.987406293,6.192735037,5.026955,6.173493789,2.683092598,3.041128892,5.143943527,3.671777373,2.025436833,5.070743609,1.779677707,2.461492187,3.338171423,0.43030071,0.332334392,0.889355247,4.560786824,1.522963667,1.216653619,1.642217768,1.296283173,1.49889306,0.797920493,5.762200939,11.03145353,1.529762007,5.087165846,4.700313319,2.83194365,5.059404459,2.415087713
GH139,1.039976744,1.416271968,0.546325815,2.05420992,3.140834863,1.06174747,1.08209489,0.24529339,2.106614983,0.171382502,1.622015748,0.776021224,0.502555061,1.665367241,1.910451266,0.742166187,3.310652824,0.194974109,1.051405515,0.823727697,2.770094026,1.2711048,2.145787574,0.712119192,1.789593101,0.776208255,0.995142721,1.5928061,0.769091653,0.620929307,1.716358788,0.78267254,0.490799756,0.596019405,0.47051751,1.036962351,10.88315361,8.251641584,7.521827589,44.53680673,3.955417942,6.624691751,7.96272149,6.142868994,30.27670214,3.189954073,1.480570861,2.19761068,2.723563623,2.593561001,1.787384401,1.572035498,2.494443581,2.440890668,0.176850171,1.018971128,0.673163734,4.358056972,1.971293017,0.700690164,1.038078359,0.129799306,1.560496975,2.710217306,1.864653303,3.514709261,1.617891773,2.618039563,3.015738553,0.84363491,2.083691601,0.93789179
GT47,5.66896391,1.21513021,2.421755966,6.586512425,4.336752528,4.630491385,5.016883651,4.931282906,4.574818954,2.533474568,3.097312619,3.935528581,3.015301823,1.004917176,1.76739281,4.418029531,5.773252874,1.868109703,2.31597454,1.133809245,1.303767416,2.305033272,0.71578865,3.040216982,2.361940066,1.127427871,1.628500546,1.423482405,1.095573767,1.365427575,1.012848613,1.619693217,2.046427907,1.2593394,0.891080988,1.038979472,2.661805526,3.215864365,1.900872214,1.822848711,1.921187816,2.781402921,1.09915614,2.714832492,3.762220609,2.960685549,2.631101456,1.312400468,2.638227276,1.750854668,2.233923653,1.141346603,1.312358228,1.252618871,7.004095856,1.138979633,0.512613111,1.9002091,2.426483532,1.594534085,1.774667832,2.221178992,2.264332354,3.305415983,1.693726428,1.47514408,4.630265119,0.77996066,1.24573474,1.406001485,1.590617087,1.643371249
GH157,0.721767595,1.419927062,0.796242644,2.035285141,1.486655717,1.445621406,0.699134503,3.212173801,0.595225652,2.291945044,1.258016748,1.918605166,1.175520732,3.800621082,1.087498324,1.784611068,1.987267734,2.976430492,1.285784454,1.77634991,1.388173036,2.802962579,1.869527937,1.731175458,1.202369198,2.901648518,1.581298712,2.532777667,1.507898592,4.715815168,2.956210217,1.894964763,1.720106791,2.272671736,1.47963026,2.837027057,5.969828298,7.089176365,4.425524918,3.242757439,4.206560852,4.871232804,8.218183956,2.968214589,3.53406121,1.840893588,2.260163923,3.265128426,2.90715552,3.620335503,3.051048988,0.899177116,2.152724884,2.367103022,2.374030683,4.736137176,6.001631145,3.396987551,4.012129318,3.254044672,3.643213709,3.804322192,2.305868927,1.108238795,3.844941143,1.93130902,2.677099836,2.301207656,0.944273467,5.009984119,2.910856168,4.687371621
GT92,1.59902785,1.076466287,1.298984006,3.994658104,3.335787983,2.976793809,2.419559634,1.730234606,2.429248787,0.972549092,1.218115065,0.169260546,0.25514687,0.847158559,2.188081861,0.217495266,0.888891104,2.025080164,2.572167924,1.868777338,0.757319231,0.638343647,3.80749957,0.71179873,1.242349092,0.410300566,0.918892716,2.322343722,2.741552445,1.846600146,2.335037754,1.574832927,2.391474692,2.417366999,2.176699304,1.08605598,5.43387824,9.029733357,3.277017115,5.18637763,4.822598121,4.074776074,3.182936887,4.531285943,3.227965724,2.678911881,1.857709919,3.54843877,4.031311193,2.377710638,3.934570583,4.036960985,4.660131853,4.164705128,1.420562752,1.256765654,2.03048741,0.733296845,7.961579016,0.898210732,1.593601241,2.545894686,1.487457952,0.405891944,1.384335053,0.19858225,2.894850953,1.826575943,1.753699409,0.218347834,0.444959653,0.101724334
PL10_3,1.718816665,2.20872356,2.199724622,6.430965214,4.110005519,4.441999742,5.045216227,3.015497545,4.098961475,0.600513312,0.875569262,0.418864043,2.021589841,0.615034547,1.345156691,1.679811203,1.273076706,1.895440676,2.756636517,0.979699089,1.364004582,1.196745833,1.219841983,2.053338127,1.800162513,1.306774996,0.998831137,2.943559609,2.305771955,1.331087045,1.910200996,1.54073639,4.441035516,2.200929188,3.253115894,3.447059616,4.472004381,2.764590677,3.149348977,2.08725794,1.632557099,2.451395587,2.157249286,7.41076601,2.405567524,3.763591374,2.846208873,5.99181116,2.234350312,2.272837444,5.141795023,2.397067372,7.451360107,4.020673914,4.510714252,1.931973258,4.198184284,2.90844266,1.739848131,2.430479302,3.057046837,2.502827223,1.21844721,0,0.590813258,0.43761644,1.414905728,0.262902797,2.166924264,1.83317181,1.641773038,1.664933042
GH30_2,0,0.170400008,1.574021623,0,0,0,0.349345849,0.171536601,0,0,0,0,0,0.913143399,0,0,0,0.366004029,2.164707389,0.591831692,1.828985066,1.117157965,0.784247515,2.47976458,2.451743347,1.457929528,1.181948453,1.389794922,2.746767468,1.571566915,0.922515608,1.696228539,1.502503582,1.496889704,1.638469509,2.220407109,9.223105408,15.06708433,8.639578089,16.46971471,8.239463159,11.76804007,8.711454106,2.509593073,11.41039414,0.690231859,1.320470275,2.630949615,1.098216252,1.043048112,0.476295793,0.362941034,1.41835847,0.893635335,1.231382168,2.584608503,1.194449294,1.640856422,1.169867449,1.301845423,1.205375176,2.035128634,1.286948384,1.207758875,4.574085832,0.977138764,1.279443737,3.543929107,2.160766293,1.474560481,2.143657329,1.509196096
GH14,9.378770237,5.191423707,8.386125656,4.74487296,4.370117457,5.189597463,5.132158191,6.916674852,5.764940238,4.021179206,4.219696879,3.294511054,3.032606131,5.36810619,3.608147464,2.3492962,3.476873089,1.869766969,0.745144318,1.169884611,0.174795397,1.334359194,1.109580308,0.653839617,0.726829419,0.382723197,0.267583773,0.177343379,0.966496922,2.008404414,2.551271438,0.817736766,0.904029008,2.021398806,0.49424135,1.893197546,0.722426771,1.988513832,0.752240985,2.663945443,4.136388981,1.195871419,2.278348651,0.897702824,4.02246062,2.726984848,2.84650017,2.657933279,3.920132008,3.591524013,1.221619825,3.664637174,3.481270918,1.791602319,5.0942828,5.044489957,4.966727312,2.092089001,4.709603856,3.283946439,4.969479751,4.367075056,6.278740702,3.263164546,0.630784457,2.667092628,2.30449223,1.659938074,0.901401481,2.176883157,1.151138343,1.236725986
GH5_42,1.803364988,1.28610815,1.321077874,0.629570234,1.039521935,3.356990684,1.340614635,1.080943068,1.743429981,3.049175046,3.850571309,2.739657601,3.546265558,6.560985311,4.961306141,5.996845106,3.307458152,5.317676346,1.554785515,0.979375923,0.75291633,0.676093278,0.452148951,2.11546256,1.203447662,3.19598934,2.133240472,3.640334216,3.472909042,3.330727927,1.624227891,1.504635952,1.930476089,3.535922227,2.480155243,3.388881144,7.226072435,3.301546105,4.059628545,3.422205622,2.665440032,4.048087075,7.574702157,7.538927955,2.003952524,1.381795861,1.155648587,1.102493511,1.781329468,1.295251525,3.72544984,1.39693804,1.965034912,1.365053815,3.799503566,1.661050215,2.361992296,3.251655542,2.349784968,1.27675639,2.725098066,1.742551849,0.92119143,1.590820794,5.061288046,2.14553046,3.654156248,3.532058662,3.409828149,1.581122085,2.080467098,1.719865568
